cavalry_to_now,infantry_to_now,kills_to_now,losses_to_now,map_name,player_id,player_index,player_name,ranged_to_now,replay_id,result,siege_to_now,snapshot_minute,source_name,static_defense_to_now,structures_done_to_now,team_id,units_born_to_now,upgrades_to_now,walls_gates_to_now
3,0,0,4,Age of Knights,1,0,ninja,0,233983c75be9d0f9,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,9,0,31,6,0
3,9,0,6,Age of Knights,1,0,ninja,0,233983c75be9d0f9,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,4,23,0,55,9,4
3,9,0,12,Age of Knights,1,0,ninja,0,233983c75be9d0f9,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,7,28,0,61,11,7
3,9,0,12,Age of Knights,1,0,ninja,0,233983c75be9d0f9,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,7,28,0,61,11,7
3,9,0,12,Age of Knights,1,0,ninja,0,233983c75be9d0f9,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,7,28,0,61,11,7
3,9,0,12,Age of Knights,1,0,ninja,0,233983c75be9d0f9,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,7,28,0,61,11,7
3,9,0,12,Age of Knights,1,0,ninja,0,233983c75be9d0f9,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,7,28,0,61,11,7
1,0,0,0,Age of Knights,2,1,SupremeBean,0,233983c75be9d0f9,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,1,0,15,10,0
1,0,0,6,Age of Knights,2,1,SupremeBean,0,233983c75be9d0f9,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,7,0,29,14,0
1,6,0,14,Age of Knights,2,1,SupremeBean,0,233983c75be9d0f9,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,1,18,0,46,19,0
1,14,0,14,Age of Knights,2,1,SupremeBean,4,233983c75be9d0f9,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,2,20,0,63,21,0
1,14,0,14,Age of Knights,2,1,SupremeBean,4,233983c75be9d0f9,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,2,20,0,63,21,0
1,14,0,14,Age of Knights,2,1,SupremeBean,4,233983c75be9d0f9,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,2,20,0,63,21,0
1,14,0,14,Age of Knights,2,1,SupremeBean,4,233983c75be9d0f9,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,2,20,0,63,21,0
1,14,0,14,Age of Knights,2,1,SupremeBean,4,233983c75be9d0f9,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,2,20,0,63,21,0
1,0,0,0,Age of Knights,3,2,Sparky,0,233983c75be9d0f9,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,4,0,12,5,0
1,0,0,7,Age of Knights,3,2,Sparky,0,233983c75be9d0f9,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,14,0,28,6,0
1,41,0,9,Age of Knights,3,2,Sparky,0,233983c75be9d0f9,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,24,0,81,9,0
1,49,0,11,Age of Knights,3,2,Sparky,2,233983c75be9d0f9,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,26,0,96,11,0
1,49,0,11,Age of Knights,3,2,Sparky,2,233983c75be9d0f9,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,26,0,96,11,0
1,49,0,11,Age of Knights,3,2,Sparky,2,233983c75be9d0f9,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,26,0,96,11,0
1,49,0,11,Age of Knights,3,2,Sparky,2,233983c75be9d0f9,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,26,0,96,11,0
1,49,0,11,Age of Knights,3,2,Sparky,2,233983c75be9d0f9,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,26,0,96,11,0
1,0,0,0,Age of Knights,4,3,Krieger,0,233983c75be9d0f9,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,1,0,17,3,0
1,0,0,7,Age of Knights,4,3,Krieger,0,233983c75be9d0f9,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,1,12,0,35,4,1
4,0,0,14,Age of Knights,4,3,Krieger,0,233983c75be9d0f9,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,5,22,0,54,11,5
10,0,0,16,Age of Knights,4,3,Krieger,0,233983c75be9d0f9,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,9,26,0,68,15,9
10,0,0,16,Age of Knights,4,3,Krieger,0,233983c75be9d0f9,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,9,26,0,68,15,9
10,0,0,16,Age of Knights,4,3,Krieger,0,233983c75be9d0f9,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,9,26,0,68,15,9
10,0,0,16,Age of Knights,4,3,Krieger,0,233983c75be9d0f9,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,9,26,0,68,15,9
10,0,0,16,Age of Knights,4,3,Krieger,0,233983c75be9d0f9,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,9,26,0,68,15,9
1,0,0,0,Age of Knights,5,4,Autumn,0,233983c75be9d0f9,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,1,0,17,11,0
1,0,0,4,Age of Knights,5,4,Autumn,0,233983c75be9d0f9,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,6,0,34,14,0
7,0,0,6,Age of Knights,5,4,Autumn,0,233983c75be9d0f9,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,3,13,0,59,17,0
9,0,0,12,Age of Knights,5,4,Autumn,0,233983c75be9d0f9,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,3,21,0,73,21,0
9,0,0,12,Age of Knights,5,4,Autumn,0,233983c75be9d0f9,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,3,21,0,73,21,0
9,0,0,12,Age of Knights,5,4,Autumn,0,233983c75be9d0f9,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,3,21,0,73,21,0
9,0,0,12,Age of Knights,5,4,Autumn,0,233983c75be9d0f9,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,3,21,0,73,21,0
9,0,0,12,Age of Knights,5,4,Autumn,0,233983c75be9d0f9,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,3,21,0,73,21,0
1,0,0,0,Age of Knights,6,5,shermanator,0,233983c75be9d0f9,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,1,0,16,7,0
1,9,0,2,Age of Knights,6,5,shermanator,0,233983c75be9d0f9,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,4,0,37,8,0
1,25,0,7,Age of Knights,6,5,shermanator,0,233983c75be9d0f9,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,13,0,62,11,0
1,40,0,8,Age of Knights,6,5,shermanator,6,233983c75be9d0f9,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,14,0,89,12,0
1,40,0,8,Age of Knights,6,5,shermanator,6,233983c75be9d0f9,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,14,0,89,12,0
1,40,0,8,Age of Knights,6,5,shermanator,6,233983c75be9d0f9,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,14,0,89,12,0
1,40,0,8,Age of Knights,6,5,shermanator,6,233983c75be9d0f9,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,14,0,89,12,0
1,40,0,8,Age of Knights,6,5,shermanator,6,233983c75be9d0f9,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,14,0,89,12,0
1,0,0,0,Age of Knights,7,6,KJackichan,0,233983c75be9d0f9,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,1,0,15,2,0
2,0,0,2,Age of Knights,7,6,KJackichan,0,233983c75be9d0f9,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,1,4,0,26,4,0
6,0,0,8,Age of Knights,7,6,KJackichan,3,233983c75be9d0f9,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,1,6,0,41,11,0
8,0,0,8,Age of Knights,7,6,KJackichan,5,233983c75be9d0f9,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,2,8,0,50,14,0
8,0,0,8,Age of Knights,7,6,KJackichan,5,233983c75be9d0f9,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,2,8,0,50,14,0
8,0,0,8,Age of Knights,7,6,KJackichan,5,233983c75be9d0f9,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,2,8,0,50,14,0
8,0,0,8,Age of Knights,7,6,KJackichan,5,233983c75be9d0f9,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,2,8,0,50,14,0
8,0,0,8,Age of Knights,7,6,KJackichan,5,233983c75be9d0f9,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,2,8,0,50,14,0
1,0,0,0,Age of Knights,8,7,Oha,0,233983c75be9d0f9,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,1,0,15,3,0
1,0,0,2,Age of Knights,8,7,Oha,0,233983c75be9d0f9,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,6,0,29,5,0
1,13,0,12,Age of Knights,8,7,Oha,0,233983c75be9d0f9,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,12,0,64,10,0
1,15,0,12,Age of Knights,8,7,Oha,0,233983c75be9d0f9,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,15,0,73,10,0
1,15,0,12,Age of Knights,8,7,Oha,0,233983c75be9d0f9,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,15,0,73,10,0
1,15,0,12,Age of Knights,8,7,Oha,0,233983c75be9d0f9,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,15,0,73,10,0
1,15,0,12,Age of Knights,8,7,Oha,0,233983c75be9d0f9,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,15,0,73,10,0
1,15,0,12,Age of Knights,8,7,Oha,0,233983c75be9d0f9,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (22).SC2Replay,0,15,0,73,10,0
1,4,0,2,Age of Knights,1,0,dirtmuscle,0,0842af3bba4fc343,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,5,0,28,9,0
1,27,0,4,Age of Knights,1,0,dirtmuscle,0,0842af3bba4fc343,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,1,11,0,65,12,0
1,41,0,8,Age of Knights,1,0,dirtmuscle,2,0842af3bba4fc343,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,10,21,0,86,14,8
1,68,1,17,Age of Knights,1,0,dirtmuscle,2,0842af3bba4fc343,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,18,37,0,125,15,12
3,95,1,20,Age of Knights,1,0,dirtmuscle,7,0842af3bba4fc343,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,39,62,0,157,17,28
5,107,1,72,Age of Knights,1,0,dirtmuscle,7,0842af3bba4fc343,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,40,64,0,187,23,28
10,121,1,146,Age of Knights,1,0,dirtmuscle,68,0842af3bba4fc343,Undecided,16,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,74,104,0,297,35,56
10,151,14,231,Age of Knights,1,0,dirtmuscle,68,0842af3bba4fc343,Undecided,22,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,108,138,0,335,44,88
1,0,0,2,Age of Knights,2,1,FriendlyBus,0,0842af3bba4fc343,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,2,1,24,7,0
2,0,0,4,Age of Knights,2,1,FriendlyBus,0,0842af3bba4fc343,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,5,1,31,10,0
13,0,0,11,Age of Knights,2,1,FriendlyBus,0,0842af3bba4fc343,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,3,14,1,60,11,0
21,0,0,15,Age of Knights,2,1,FriendlyBus,0,0842af3bba4fc343,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,22,37,1,81,13,4
37,0,0,52,Age of Knights,2,1,FriendlyBus,0,0842af3bba4fc343,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,24,50,1,115,19,4
56,0,0,83,Age of Knights,2,1,FriendlyBus,0,0842af3bba4fc343,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,27,53,1,140,20,4
92,0,0,185,Age of Knights,2,1,FriendlyBus,0,0842af3bba4fc343,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,27,54,1,188,20,4
92,0,0,220,Age of Knights,2,1,FriendlyBus,0,0842af3bba4fc343,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,27,54,1,188,20,4
1,0,0,0,Age of Knights,3,2,Southern,0,0842af3bba4fc343,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,3,2,24,9,0
1,5,0,5,Age of Knights,3,2,Southern,0,0842af3bba4fc343,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,7,2,46,13,0
1,5,0,5,Age of Knights,3,2,Southern,0,0842af3bba4fc343,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,7,16,2,61,13,0
1,5,0,7,Age of Knights,3,2,Southern,0,0842af3bba4fc343,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,18,34,2,65,14,7
1,26,0,63,Age of Knights,3,2,Southern,8,0842af3bba4fc343,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,21,38,2,100,21,9
1,48,0,75,Age of Knights,3,2,Southern,10,0842af3bba4fc343,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,26,43,2,130,21,14
1,164,0,298,Age of Knights,3,2,Southern,61,0842af3bba4fc343,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,30,54,2,342,21,14
1,212,0,377,Age of Knights,3,2,Southern,64,0842af3bba4fc343,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,35,62,2,423,25,14
1,6,0,1,Age of Knights,4,3,Player 4,0,0842af3bba4fc343,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,4,3,30,5,0
1,16,0,3,Age of Knights,4,3,Player 4,5,0842af3bba4fc343,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,8,3,61,11,0
1,36,0,26,Age of Knights,4,3,Player 4,9,0842af3bba4fc343,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,1,15,3,103,18,0
1,89,0,57,Age of Knights,4,3,Player 4,22,0842af3bba4fc343,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,8,27,3,185,19,0
1,143,0,140,Age of Knights,4,3,Player 4,37,0842af3bba4fc343,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,9,31,3,261,19,0
1,201,0,209,Age of Knights,4,3,Player 4,48,0842af3bba4fc343,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,17,41,3,362,23,0
1,336,0,408,Age of Knights,4,3,Player 4,73,0842af3bba4fc343,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,20,45,3,576,28,0
1,394,0,519,Age of Knights,4,3,Player 4,80,0842af3bba4fc343,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,21,46,3,669,28,0
1,4,0,4,Age of Knights,5,4,Player 5,0,0842af3bba4fc343,Loss,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,4,4,30,5,0
1,16,0,6,Age of Knights,5,4,Player 5,3,0842af3bba4fc343,Loss,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,6,4,61,9,0
1,29,0,69,Age of Knights,5,4,Player 5,9,0842af3bba4fc343,Loss,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,11,4,96,13,0
1,66,0,108,Age of Knights,5,4,Player 5,12,0842af3bba4fc343,Loss,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,15,4,159,16,0
1,117,0,188,Age of Knights,5,4,Player 5,13,0842af3bba4fc343,Loss,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,16,4,233,23,0
1,172,0,288,Age of Knights,5,4,Player 5,22,0842af3bba4fc343,Loss,3,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,16,4,324,23,0
1,323,0,520,Age of Knights,5,4,Player 5,54,0842af3bba4fc343,Loss,13,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,16,4,577,23,0
1,482,0,832,Age of Knights,5,4,Player 5,87,0842af3bba4fc343,Loss,28,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,0,21,4,858,23,0
1,0,0,1,Age of Knights,6,5,devbyzero,0,0842af3bba4fc343,Undecided,0,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,2,15,5,24,5,0
1,2,0,11,Age of Knights,6,5,devbyzero,0,0842af3bba4fc343,Undecided,0,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,7,33,5,45,7,0
1,48,1,40,Age of Knights,6,5,devbyzero,0,0842af3bba4fc343,Undecided,0,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,8,39,5,114,11,0
1,49,1,48,Age of Knights,6,5,devbyzero,0,0842af3bba4fc343,Undecided,0,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,8,39,5,119,11,0
1,49,1,64,Age of Knights,6,5,devbyzero,0,0842af3bba4fc343,Undecided,0,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,8,39,5,119,11,0
1,49,1,84,Age of Knights,6,5,devbyzero,0,0842af3bba4fc343,Undecided,0,30,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,8,39,5,119,11,0
1,49,1,85,Age of Knights,6,5,devbyzero,0,0842af3bba4fc343,Undecided,0,45,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,8,39,5,119,11,0
1,49,1,144,Age of Knights,6,5,devbyzero,0,0842af3bba4fc343,Undecided,0,60,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (23).SC2Replay,8,39,5,119,11,0
1,0,0,7,Age of Knights,1,0,EvilPebbles,0,42a8cccfe71e1c9e,Undecided,1,5,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (24).SC2Replay,0,5,0,25,13,0
1,5,0,18,Age of Knights,1,0,EvilPebbles,0,42a8cccfe71e1c9e,Undecided,9,10,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (24).SC2Replay,1,7,0,44,15,0
1,15,0,30,Age of Knights,1,0,EvilPebbles,0,42a8cccfe71e1c9e,Undecided,14,15,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (24).SC2Replay,1,9,0,65,15,0
1,17,0,81,Age of Knights,1,0,EvilPebbles,0,42a8cccfe71e1c9e,Undecided,15,20,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (24).SC2Replay,1,10,0,69,15,0
1,17,0,81,Age of Knights,1,0,EvilPebbles,0,42a8cccfe71e1c9e,Undecided,15,25,sherman_aok_replays.zip:Accounts/250707847/1-S2-1-4541527/Replays/Multiplayer/Age of Knights (24).SC2Replay,1,10,0,69,15,0
